course,book_id,topic,bookclub,chat_crew,pseudonym,message,time,is_answer,page,response_number,Discussion,Dialogic Spell,Uptake,Question,Pivot
PIM P1,261,"Part 1: Discuss what would happens next and why, providing evidence or logic. What is behind the door, the lady of the tiger?  Part 2: Later, the King discovers that his daughter had broken the law, by first finding out what was behind the doors & then signaling to her lover which door to open. What would the king do, and why? Do NOT write fiction, but rather speculate and provide support.",1,False,Teresa Stewart,"Hi Kathryn Bell! I am curious to know why you think the lover would not follow the princess's instructions to open the door on the right? While the princess definitely felt untrustworthy to me, I did not get a sense that the lover felt that from her.",2021-02-17 17:10:26,False,13,<NA>,Seminar,None,Clarify,O-HOT,None
PIM P1,261,"Part 1: Discuss what would happens next and why, providing evidence or logic. What is behind the door, the lady of the tiger?  Part 2: Later, the King discovers that his daughter had broken the law, by first finding out what was behind the doors & then signaling to her lover which door to open. What would the king do, and why? Do NOT write fiction, but rather speculate and provide support.",1,False,Sandra Coleman,"Part 1:  I believe that the Princess indicated for her lover to choose the door with the other lady behind it, because her love for him was strong.  Her relationship with him wasn't only passionate feelings, but truly a deep love, that is why it pained the Princess so much to think of her lover with another woman.  I believe that the young man trusted the Princess, because he knew her very well.  He knew that she would defy her father and find the answer to save him.  That's why he looked to her for help.  They knew each other very well.",2021-02-18 13:02:08,False,13,<NA>,Seminar,None,None,None,None
PIM P1,261,"Part 1: Discuss what would happens next and why, providing evidence or logic. What is behind the door, the lady of the tiger?  Part 2: Later, the King discovers that his daughter had broken the law, by first finding out what was behind the doors & then signaling to her lover which door to open. What would the king do, and why? Do NOT write fiction, but rather speculate and provide support.",1,False,Sandra Coleman,"Part 2:  I believe that the King made his daughter face her fate in the King's arena.  The King did not consider his daughter's feelings when he made her lover enter the arena.  The King didn't care whether or not his daughter would be traumatized by the event.  By sending his daughter's lover to the arena, he proved that he cared more about his own rules than the happiness and well-being of his family.  The King was more barbaric than civilized and he was very set in his ways.",2021-02-18 13:08:16,False,13,<NA>,Seminar,None,None,None,None
PIM P1,261,"Part 1: Discuss what would happens next and why, providing evidence or logic. What is behind the door, the lady of the tiger?  Part 2: Later, the King discovers that his daughter had broken the law, by first finding out what was behind the doors & then signaling to her lover which door to open. What would the king do, and why? Do NOT write fiction, but rather speculate and provide support.",1,False,Nicole Gonzalez,"Hello Sandra Coleman, I think it's a good point you made that the King did not consider his daughter's feelings when he made her lover enter the arena. It does seem that when he caught them, it was immediately understood that the lover would have to put his life on the line. For that reason and his barbaric nature that is quoted a lot, I also believe he would make his daughter face her fate in the King's arena.",2021-02-19 12:46:13,False,13,<NA>,Seminar,None,Affirm,None,None
PIM P1,261,"Part 1: Discuss what would happens next and why, providing evidence or logic. What is behind the door, the lady of the tiger?  Part 2: Later, the King discovers that his daughter had broken the law, by first finding out what was behind the doors & then signaling to her lover which door to open. What would the king do, and why? Do NOT write fiction, but rather speculate and provide support.",1,False,Shirley Morris,"Part 1: I believe that he chooses the door that the Princess gives him the hint to choose. When he opens the door, the lady is there because the Princess has love that very strong for him. She knows that she would rather know that he is alive and happy than send him to his end.",2021-02-20 16:30:35,False,13,<NA>,Seminar,None,None,None,None
PIM P1,261,"Part 1: Discuss what would happens next and why, providing evidence or logic. What is behind the door, the lady of the tiger?  Part 2: Later, the King discovers that his daughter had broken the law, by first finding out what was behind the doors & then signaling to her lover which door to open. What would the king do, and why? Do NOT write fiction, but rather speculate and provide support.",1,False,Shirley Morris,"Part 2: With how the King wants to assert his power over his kingdom and people, I believe he would make an example out of his daughter and send her to same fate as her lover. He didn't take her feelings about her lover into consideration so that shows how brutal his mind and rule is.",2021-02-20 16:32:35,False,13,<NA>,Seminar,None,None,None,None
PIM P1,261,"Part 1: Discuss what would happens next and why, providing evidence or logic. What is behind the door, the lady of the tiger?  Part 2: Later, the King discovers that his daughter had broken the law, by first finding out what was behind the doors & then signaling to her lover which door to open. What would the king do, and why? Do NOT write fiction, but rather speculate and provide support.",1,False,Douglas Jackson,Part 1: I think the princess hints to him the door with the lover. She is described as only semi barberous and so by having her show mercy to her former lover she provides a foil of free will to the Barbarous Kings fate based judicious system.,2021-02-21 11:57:23,False,13,<NA>,Seminar,None,None,None,None
PIM P1,261,"Part 1: Discuss what would happens next and why, providing evidence or logic. What is behind the door, the lady of the tiger?  Part 2: Later, the King discovers that his daughter had broken the law, by first finding out what was behind the doors & then signaling to her lover which door to open. What would the king do, and why? Do NOT write fiction, but rather speculate and provide support.",1,False,Douglas Jackson,Part 2:I think the king has to send his daughter to the ring. She has broken the rules like anyone else and so as someone who has put their trust in fate he would subject his daughter to the same punishment. Ultimately I think he would believe that she would prevail in hist justice system.,2021-02-21 11:58:37,False,13,<NA>,Seminar,None,None,None,None
PIM P1,261,"Part 1: Discuss what would happens next and why, providing evidence or logic. What is behind the door, the lady of the tiger?  Part 2: Later, the King discovers that his daughter had broken the law, by first finding out what was behind the doors & then signaling to her lover which door to open. What would the king do, and why? Do NOT write fiction, but rather speculate and provide support.",1,False,Kathryn Bell,"Hi Teresa Stewart, I felt that if he truly knew her, he would know her true character and her barbaric side. The story also noted that she had seen her lover talk to the lady before, and assumed that her jealousy would be known to him prior to his tribunal.",2021-02-23 09:27:30,False,13,<NA>,Seminar,None,Elaborate,None,None
PIM P1,261,"Part 1: Discuss what would happens next and why, providing evidence or logic. What is behind the door, the lady of the tiger?  Part 2: Later, the King discovers that his daughter had broken the law, by first finding out what was behind the doors & then signaling to her lover which door to open. What would the king do, and why? Do NOT write fiction, but rather speculate and provide support.",1,False,Emily James,"I feel that with the personalities traits provided to both the king and princess, she decided that death would be more appropriate than another woman, a rival, living happily with her lover. The princess was already wavering with deciding if he was faithful, so why would she give him and her rival the satisfaction? The lion seems to be the only choice for her disposition and upbringing.",2021-02-23 13:52:39,False,13,<NA>,Seminar,None,None,O-HOT,None
PIM P1,261,"Part 1: Discuss what would happens next and why, providing evidence or logic. What is behind the door, the lady of the tiger?  Part 2: Later, the King discovers that his daughter had broken the law, by first finding out what was behind the doors & then signaling to her lover which door to open. What would the king do, and why? Do NOT write fiction, but rather speculate and provide support.",1,False,Emily James,"Part 2: With the events led, created, and executed by the king, one would believe he would send his daughter to the arena as she has committed a crime, embarrassed the king, and went against the rules. He is semi-barbaric so he will probably feel guilt as the story states he loves his daughter, but he is also king. He wants to keep in power and with these events, shows his power to rule over life and death. His character would choose fame, power, and glory over love as with these events, sympathy is not a strong theme in this story.",2021-02-23 14:33:50,False,13,<NA>,Seminar,None,None,None,None
PIM P1,261,"Part 1: Discuss what would happens next and why, providing evidence or logic. What is behind the door, the lady of the tiger?  Part 2: Later, the King discovers that his daughter had broken the law, by first finding out what was behind the doors & then signaling to her lover which door to open. What would the king do, and why? Do NOT write fiction, but rather speculate and provide support.",1,False,Emily James,"Hi Douglas Jackson, I like your point in Part 1 about semi barbarous but I feel she showed her mercy in dwelling on the issues day and night, losing sleep, and imagining both scenarios. The readers feels the guilt she portrays, but in the end I believe with her being the daughter of the king who created this judicial system, and growing up around these barbarous events, she sent him into the lions den - literally!",2021-02-23 14:38:11,False,13,<NA>,Seminar,None,Affirm,None,None
PIM P1,261,"Part 1: Discuss what would happens next and why, providing evidence or logic. What is behind the door, the lady of the tiger?  Part 2: Later, the King discovers that his daughter had broken the law, by first finding out what was behind the doors & then signaling to her lover which door to open. What would the king do, and why? Do NOT write fiction, but rather speculate and provide support.",1,False,Helen Howard,I have never heard this story before... and I was wondering if it is some kind of folk tale?  Has anyone else seen this story before and do you know what culture it is from?,2021-02-24 08:12:49,False,13,<NA>,Seminar,2,None,C-LOT,None
PIM P1,261,"Part 1: Discuss what would happens next and why, providing evidence or logic. What is behind the door, the lady of the tiger?  Part 2: Later, the King discovers that his daughter had broken the law, by first finding out what was behind the doors & then signaling to her lover which door to open. What would the king do, and why? Do NOT write fiction, but rather speculate and provide support.",1,False,Teresa Stewart,Hi Helen Howard! I actually had the same question as I had never heard this story before. So I did some research! This short story was written by Frank Stockton in 1882. Stockton wrote a follow up to this story called The Discourager of Hesitancy. He seems to like open-ended stories like these.,2021-02-24 14:33:34,False,13,<NA>,Seminar,2,None,None,None
PIM P1,261,"Part 1: Discuss what would happens next and why, providing evidence or logic. What is behind the door, the lady of the tiger?  Part 2: Later, the King discovers that his daughter had broken the law, by first finding out what was behind the doors & then signaling to her lover which door to open. What would the king do, and why? Do NOT write fiction, but rather speculate and provide support.",1,False,Sarah Adams,"Thanks for the info and research, I was wondering about this story as well. I've never read it before.",2021-02-25 14:30:43,False,13,<NA>,Seminar,2,None,None,None
PIM P1,261,"Part 1: Discuss what would happens next and why, providing evidence or logic. What is behind the door, the lady of the tiger?  Part 2: Later, the King discovers that his daughter had broken the law, by first finding out what was behind the doors & then signaling to her lover which door to open. What would the king do, and why? Do NOT write fiction, but rather speculate and provide support.",1,False,Sarah Adams,In part one I think he chose the princess because of her hints.  In part two she broke the rules so the king must be true to his role as leader and must trust fate and deal with his daughter how he would anyone else.,2021-02-25 14:33:23,False,13,<NA>,Seminar,None,None,None,None
PIM P1,261,"Part 1: Discuss what would happens next and why, providing evidence or logic. What is behind the door, the lady of the tiger?  Part 2: Later, the King discovers that his daughter had broken the law, by first finding out what was behind the doors & then signaling to her lover which door to open. What would the king do, and why? Do NOT write fiction, but rather speculate and provide support.",1,False,Sarah Adams,"Hello Emily James I agree with your rational regarding part 2. The king would lose respect and his reputation if he did not deal with her in the same way as others. I agree he will feel guilty and I'm sure it was difficult, but again he needs to save face.",2021-02-25 14:35:04,False,13,<NA>,Seminar,None,Affirm,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,"Hello everyone, can you see this?",?,True,<NA>,<NA>,Social,None,None,C-LOT,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,This is Natalie. I can't wait to get this activity started,?,True,<NA>,<NA>,Social,1,None,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,Hello! I can!,?,True,<NA>,<NA>,Social,1,Affirm,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,"I know, I've been waiting my the computer",?,True,<NA>,<NA>,Social,1,Filler,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,Hi Katie!,?,True,<NA>,<NA>,Social,None,Filler,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,*by,?,True,<NA>,<NA>,Social,1,Filler,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,"Hello, Natalie!",?,True,<NA>,<NA>,Social,1,Filler,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,I can't see when people are online but I can see that you've checked the book recently,?,True,<NA>,<NA>,UX,1,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,I can't see anyone either unless they write a message.,?,True,<NA>,<NA>,UX,1,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,"I just asked Samantha if this activity is timed or if we need to spend a certain amount of time in the chat, Samantha said we can take as long as we want",?,True,<NA>,<NA>,Procedure,1,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,"Okay, cool! Should we wait a couple of minutes for Rebecca or get started?",?,True,<NA>,<NA>,Social,1,Affirm,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,Sure let's wait,?,True,<NA>,<NA>,Social,1,Affirm,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,I don't think this e-book times out so we should be ok,?,True,<NA>,<NA>,UX,1,None,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,Okay!,?,True,<NA>,<NA>,Social,1,Affirm,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,"it says Alexandrea, Matthew and Sara looked at this 18 days ago. How is this possible? I thought the activity just opened up this week?",?,True,<NA>,<NA>,UX,1,Clarify,C-LOT,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Rebecca,Hello! I've been on but just noticed the chat feature. We're good to get started :),?,True,<NA>,<NA>,UX,1,None,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,So did I. Do you think they are in another course?,?,True,<NA>,<NA>,UX,1,Clarify,C-LOT,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,"Oh, hi Rebecca!",?,True,<NA>,<NA>,Social,1,Filler,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,Okay Hi Rebecca and Katie,?,True,<NA>,<NA>,Social,1,Filler,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,"So regarding part 1 of the question, I think the lady is behind the door!",?,True,<NA>,<NA>,Seminar,2,None,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,That's what I thought to or how I interpreted the ending,?,True,<NA>,<NA>,Seminar,2,Affirm,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,"If she really loves him, she should want him to be with someone else and alive rather than dead!",?,True,<NA>,<NA>,Seminar,2,Clarify,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Rebecca,Did you guys already read the story? It won't move past the part of four questions for me.,?,True,<NA>,<NA>,UX,3,None,C-LOT,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,"What about you, Rebecca?",?,True,<NA>,<NA>,Seminar,3,Clarify,O-LOT,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,It was strange because it seems the daughter is jealous of the lady behind the door. so its an interesting twist,?,True,<NA>,<NA>,Seminar,2,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,"Oh, sorry! Yes I read it",?,True,<NA>,<NA>,Seminar,3,Affirm,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,"Rebecca, it was a bit glitchy with me at times and I refreshed and logged back in",?,True,<NA>,<NA>,UX,None,None,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,"Oh yeah Rebecca, in order to get past page 8, you have to form 5 questions with the tiles on bottom of screen",?,True,<NA>,<NA>,UX,3,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,Hint I _____him?,?,True,<NA>,<NA>,UX,3,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,then click submit,?,True,<NA>,<NA>,UX,3,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Rebecca,I tried to read it before 7 but it's stuck on that one part,?,True,<NA>,<NA>,UX,3,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,then click on the checkmark button,?,True,<NA>,<NA>,UX,3,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,I had to ask my spouse for help,?,True,<NA>,<NA>,Social,3,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,head in hands,?,True,<NA>,<NA>,Social,3,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,"Oh, yeah! You make up the questions and then can advance!",?,True,<NA>,<NA>,UX,3,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Rebecca,"Yeah I put questions, I'll refresh and try again",?,True,<NA>,<NA>,UX,3,None,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,"Each time you submit, the lady talks back to you and her icon changes.",?,True,<NA>,<NA>,UX,3,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Rebecca,Hm it's still not working. Sorry guys I'm trying,?,True,<NA>,<NA>,UX,3,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,Which browser did you use?,?,True,<NA>,<NA>,UX,3,Clarify,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,It took me 10 tried. Then I got it,?,True,<NA>,<NA>,UX,3,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,It doesn't matter the combo of the questions,?,True,<NA>,<NA>,UX,3,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Rebecca,I'm in google chrome,?,True,<NA>,<NA>,UX,3,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,"Yes, it has to be chrome or firefox",?,True,<NA>,<NA>,UX,3,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Rebecca,"Ok it's finally working. I'll read the next part quickly and then I'll be good to keep going. Sorry guys, thanks for your help",?,True,<NA>,<NA>,UX,3,Elaborate,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,No worries!,?,True,<NA>,<NA>,Social,3,Filler,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Rebecca,"Okay, I agree, I think the lady is behind the door.",?,True,<NA>,<NA>,Seminar,2,Affirm,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,"So it definitely seems like the princess hates the lady behind the door. But if it were me, I couldn't stand to see the man I love being eaten by a tiger.",?,True,<NA>,<NA>,Seminar,2,None,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,Do you think the lady is more beautiful than the princess?,?,True,<NA>,<NA>,Seminar,2,Affirm,C-LOT,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,I'm not sure. They're probably equally beautiful and just jealous :),?,True,<NA>,<NA>,Seminar,2,Disagree,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,ha ha,?,True,<NA>,<NA>,Social,2,Filler,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Rebecca,"I think it is entirely possible for the tiger to be behind the door, as the story indicates that she is jealous of the lady and she has a barbaric spirit like her father. However, as Katie said, I don't think she could have watched the tiger eat him if she loved him so much. Also, the end of the story says that she knew he would ask her, just as he knew she would take it upon herself to find out, so I think that she would not be able to lead him to the door with the tiger and live with that, especially if she thought about what she would tell him days before.",?,True,<NA>,<NA>,Seminar,2,Filler,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,"Well said, Rebecca",?,True,<NA>,<NA>,Seminar,2,Affirm,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,Good point you made Rebecca,?,True,<NA>,<NA>,Seminar,2,Affirm,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,"Regarding part 2 of the question, what do you think the king does to his daughter?",?,True,<NA>,<NA>,Seminar,4,None,O-HOT,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Rebecca,I think the king would subject her to the same law as everyone else and expect her fate to be decided in the arena.,?,True,<NA>,<NA>,Seminar,4,Affirm,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,Since he's barbaric...maybe he puts her in the ring to face her own doors? :(,?,True,<NA>,<NA>,Seminar,4,None,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,"Okay, me too! Sorry there's a bit of a delay on my end.",?,True,<NA>,<NA>,UX,4,Affirm,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Rebecca,"If he knew his daughter truly loved that man but sent him to the arena because of his barbaric nature, I don't think he would extend any grace to his daughter, even though the story told us that he treasures her.",?,True,<NA>,<NA>,Seminar,4,None,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,That's what I thought as well. I remember the description of the King being barbaric with his punishments and I think he would put his daughter in front of the doors as well,?,True,<NA>,<NA>,Seminar,4,Affirm,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,Yep.,?,True,<NA>,<NA>,Social,4,Affirm,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Rebecca,"Do you think that the king would be tempted to do the same thing she did, though, and find out which door was which?",?,True,<NA>,<NA>,Imaginative Entry,4,Clarify,O-HOT,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,I could be wrong but I think the daughter's door opened up to being with her lover?,?,True,<NA>,<NA>,Seminar,4,Clarify,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Natalie,There appears to be descriptions of her seeing her lover's face?,?,True,<NA>,<NA>,Seminar,4,Clarify,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,"Not really, no. Considering they mention how barbaric he is. I feel like he's a by-the-book sort of guy",?,True,<NA>,<NA>,Seminar,4,Disagree,None,None
S22 Chat Synch Data,261,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",1,False,Katie,That was in response to Rebecca's question.,?,True,<NA>,<NA>,Seminar,4,Elaborate,None,None
